2024-04-03 10:07:45,622 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1289}
2024-04-07 19:02:16,298 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 462, 'input_tokens_used': 461, 'output_tokens_used': 1}
2024-04-07 19:02:18,303 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 461, 'input_tokens_used': 460, 'output_tokens_used': 1}
2024-04-07 19:02:20,074 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 460, 'input_tokens_used': 459, 'output_tokens_used': 1}
2024-04-07 19:02:22,121 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 463, 'input_tokens_used': 462, 'output_tokens_used': 1}
2024-04-07 19:02:24,288 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 462, 'input_tokens_used': 461, 'output_tokens_used': 1}
2024-04-07 19:02:26,075 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 461, 'input_tokens_used': 460, 'output_tokens_used': 1}
2024-04-07 19:02:28,103 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 464, 'input_tokens_used': 463, 'output_tokens_used': 1}
2024-04-07 19:02:29,881 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 462, 'input_tokens_used': 461, 'output_tokens_used': 1}
2024-04-07 19:02:31,539 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 463, 'input_tokens_used': 462, 'output_tokens_used': 1}
2024-04-07 19:02:33,746 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 462, 'input_tokens_used': 461, 'output_tokens_used': 1}
2024-04-07 19:02:35,240 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 463, 'input_tokens_used': 462, 'output_tokens_used': 1}
2024-04-07 19:02:37,227 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 461, 'input_tokens_used': 460, 'output_tokens_used': 1}
2024-04-07 19:02:39,668 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 463, 'input_tokens_used': 462, 'output_tokens_used': 1}
2024-04-07 19:02:41,850 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 462, 'input_tokens_used': 461, 'output_tokens_used': 1}
2024-04-07 19:02:43,750 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 463, 'input_tokens_used': 462, 'output_tokens_used': 1}
2024-04-07 19:02:46,138 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 462, 'input_tokens_used': 461, 'output_tokens_used': 1}
2024-04-07 19:02:48,048 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 462, 'input_tokens_used': 461, 'output_tokens_used': 1}
2024-04-07 19:02:49,831 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 464, 'input_tokens_used': 463, 'output_tokens_used': 1}
2024-04-07 19:02:58,420 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 19:03:02,197 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 19:03:04,453 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 653, 'input_tokens_used': 652, 'output_tokens_used': 1}
2024-04-07 19:03:08,467 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 19:03:10,453 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 654, 'input_tokens_used': 653, 'output_tokens_used': 1}
2024-04-07 19:03:14,300 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 654, 'input_tokens_used': 653, 'output_tokens_used': 1}
2024-04-07 19:03:16,821 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 653, 'input_tokens_used': 652, 'output_tokens_used': 1}
2024-04-07 19:03:21,118 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 651, 'input_tokens_used': 650, 'output_tokens_used': 1}
2024-04-07 19:03:23,651 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 655, 'input_tokens_used': 654, 'output_tokens_used': 1}
2024-04-07 19:03:25,819 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 652, 'input_tokens_used': 651, 'output_tokens_used': 1}
2024-04-07 19:03:29,960 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 655, 'input_tokens_used': 654, 'output_tokens_used': 1}
2024-04-07 19:03:31,958 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 652, 'input_tokens_used': 651, 'output_tokens_used': 1}
2024-04-07 19:03:33,622 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 652, 'input_tokens_used': 651, 'output_tokens_used': 1}
2024-04-07 19:03:37,906 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 19:03:39,999 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 19:03:42,173 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 663, 'input_tokens_used': 662, 'output_tokens_used': 1}
2024-04-07 19:03:45,842 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 654, 'input_tokens_used': 653, 'output_tokens_used': 1}
2024-04-07 19:03:48,038 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 661, 'input_tokens_used': 660, 'output_tokens_used': 1}
2024-04-07 19:03:49,892 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 19:03:54,379 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 661, 'input_tokens_used': 660, 'output_tokens_used': 1}
2024-04-07 19:03:56,859 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 19:03:58,756 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 19:04:03,154 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 659, 'input_tokens_used': 658, 'output_tokens_used': 1}
2024-04-07 19:04:04,883 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 658, 'input_tokens_used': 657, 'output_tokens_used': 1}
2024-04-07 19:04:09,562 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 19:04:11,509 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 19:04:13,292 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 654, 'input_tokens_used': 653, 'output_tokens_used': 1}
2024-04-07 19:04:15,893 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 19:04:17,992 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 19:04:22,456 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 658, 'input_tokens_used': 657, 'output_tokens_used': 1}
2024-04-07 19:04:26,105 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 655, 'input_tokens_used': 654, 'output_tokens_used': 1}
2024-04-07 19:04:30,555 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 19:04:34,599 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 19:04:38,731 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 658, 'input_tokens_used': 657, 'output_tokens_used': 1}
2024-04-07 19:04:40,470 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 661, 'input_tokens_used': 660, 'output_tokens_used': 1}
2024-04-07 19:04:42,770 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 19:04:44,857 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 19:04:46,652 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 19:04:50,764 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 660, 'input_tokens_used': 659, 'output_tokens_used': 1}
2024-04-07 19:04:52,717 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 655, 'input_tokens_used': 654, 'output_tokens_used': 1}
2024-04-07 19:04:56,670 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 655, 'input_tokens_used': 654, 'output_tokens_used': 1}
2024-04-07 19:04:58,779 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 19:05:00,773 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 19:05:05,061 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 19:05:08,727 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
